,Match_No,Game,POINT,Shot_no,Played_by,Shot,ShotCodeIds,Placement,LUCKY,TIMEOUT,ErrorType,Player_A_Name,Player_B_Name,Date,PlayerType,PlayingStyle,RubberCombination,Opponent,Opponent_Player_Type,Gender,World_Rank,PLAYERA_ID,PLAYERB_ID,PlayerAType,PlayerBType,ProcessStatus,DataSource,DataLock,UploadId,Movement,Movement_new,X,Y,ProcessMessage,ProcessDatetime,MatchType,primary_key,AttackingNonAttacking,AttackingNonAttacking_New,SERVICE_BY,RECEIVE,Combination_field,BinaryofAttackShot,PlacementR_L,ErrorPlacementR_L,shots1_3,shots2_4,Reverse_Placement,last3_shots,lastAndThirdLast,lastAndThirdLast_Placement,Missed_Shot_By,Second_Last_Shot,Last_Shot,Third_Last_Shot,First_Shot,Second_Last_Reverse_Placement,SetWonby,Second_Shot,SCORE,SCOREA,SCOREB,pointon2ndshot,pointon3ndshot,pointon4ndshot,Lost_by,WON_BY,MISSED_SHOT_BY,WINNER_SHOT_BY,MissedType,AttackedFirst,Point3ServiceByName,Point3Shot,Point3placement,Point2ServiceByName,Point2Shot,Point2Placement,Serve_Place,Second_Last_Placement,WinnerShot,Loston4th_1stshot,Loston4th_2ndshot,Loston4th_3rdshot,Loston4th_4thshot,Errorplacement,Fourth_Last_Second_Last_Placement,WinnerShotGTL,Unconditional,Conditional,WinType,POINT_AttackCombination,Reverse_Row_ID
0,717,1,1,0,Payas Jain,SB,34,BHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-1,0,BHH,BHH,,,BHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
1,717,1,1,1,Payas Jain,FH-SSL,"11,26,14",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-1,0,CH,CH,,,CH,,,,,,,,FH-SSL,,,FH-LP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
2,717,1,1,2,Shubh Goel,FH-LP,"11,15",BHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-1-1,1,BHH,BHH,,,FHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,FH-LP,,,,1,2
3,717,1,1,3,Payas Jain,BH-TS,"1,33",OUT,,,Unforced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-1,1,OUT,OUT,FH-SSL-BH-TS,,OUT,FH-SSL-FH-LP-BH-TS,FH-SSL-BH-TS,,Payas Jain,FH-LP,BH-TS,FH-SSL,,FHH,,0,0-1,0,1,0,1,0,Payas Jain,Shubh Goel,Payas Jain,,OUT,Shubh Goel,Shubh Goel,FH-LP,BHH,,,,FH-SSL-CH,BHH,FH-LP,,,,,BHH,BHH,,,FH-LP,Conditional,0,1
4,717,1,2,0,Payas Jain,SB,34,EBHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-2,0,EBHH,EBHH,,,EBHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
5,717,1,2,1,Payas Jain,FH-BSS,"11,2,24",FHS,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-2,0,FHS,FHS,,,BHS,,,,,,,,FH-BSS,,,FH-SP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
6,717,1,2,2,Shubh Goel,FH-SP,"11,35",CS,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,Y,717-1-2,0,CS,CS,,,CS,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
7,717,1,2,3,Payas Jain,FH-LP,"11,15",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-2,1,CH,CH,FH-BSS-FH-LP,,CH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
8,717,1,2,4,Shubh Goel,BH-TS,"1,33",NG,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-2,1,NG,NG,,FH-SP-BH-TS,NG,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,BH-TS,,,,0,2
9,717,1,2,5,Payas Jain,NE,",17",NET,,,Others,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-2,0,NET,NET,,,NET,FH-LP-BH-TS-NE,FH-LP-NE,CS-NG,Payas Jain,BH-TS,NE,FH-LP,,NG,,0,0-2,0,1,0,0,0,Payas Jain,Shubh Goel,Payas Jain,,NET,Payas Jain,,,,,,,,NG,BH-TS,,,,,NG,NG,,,BH-TS,Conditional,0,1
10,717,1,3,0,Shubh Goel,SB,34,BHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-3,0,BHH,BHH,,,BHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
11,717,1,3,1,Shubh Goel,FH-SBS,"11,27,24",CS,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-3,0,CS,CS,,,CS,,,,,,,,FH-SBS,,,FH-LP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
12,717,1,3,2,Payas Jain,FH-LP,"11,15",NG,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-1-3,1,NG,NG,,,NG,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
13,717,1,3,3,Shubh Goel,FH-LP,"11,15",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-3,1,CH,CH,FH-SBS-FH-LP,,CH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,FH-LP,,,,0,2
14,717,1,3,4,Payas Jain,FH-TS,"11,33",OUT,,,Unforced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-3,1,OUT,OUT,,FH-LP-FH-TS,OUT,FH-LP-FH-LP-FH-TS,FH-LP-FH-TS,CS-CH,Payas Jain,FH-LP,FH-TS,FH-LP,,CH,,0,0-3,0,1,0,0,1,Payas Jain,Shubh Goel,Payas Jain,,OUT,Payas Jain,,,,,,,,CH,FH-LP,FH-SBS,FH-LP,FH-LP,FH-TS,CH,CH,,,FH-LP,Conditional,0,1
15,717,1,4,0,Shubh Goel,SB,34,BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-4,0,BHL,BHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
16,717,1,4,1,Shubh Goel,FH-SSS,"11,26,24",CS,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-4,0,CS,CS,,,CS,,,,,,,,FH-SSS,,,FH-LP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
17,717,1,4,2,Payas Jain,FH-LP,"11,15",BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-1-4,1,BHL,BHL,,,FHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
18,717,1,4,3,Shubh Goel,BH-TS,"1,33",FHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-4,1,FHL,FHL,FH-SSS-BH-TS,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
19,717,1,4,4,Payas Jain,FH-CTS,"11,7",CL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-4,1,CL,CL,,FH-LP-FH-CTS,CL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,FH-CTS,,,,0,2
20,717,1,4,5,Shubh Goel,NR,",20",MISSWR,,,Forced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-4,0,MISSWR,MISSWR,,,MISSWR,BH-TS-FH-CTS-NR,BH-TS-NR,BHL-CL,Shubh Goel,FH-CTS,NR,BH-TS,,CL,,0,1-3,1,0,0,0,0,Shubh Goel,Payas Jain,Shubh Goel,Payas Jain,MISSWR,Payas Jain,,,,,,,,CL,FH-CTS,,,,,CL,CL,,FH-CTS,,Unonditional,0,1
21,717,1,5,0,Payas Jain,SB,34,BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-5,0,BHL,BHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
22,717,1,5,1,Payas Jain,FH-SSL,"11,26,14",CL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-5,0,CL,CL,,,CL,,,,,,,,FH-SSL,,,BH-TS,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
23,717,1,5,2,Shubh Goel,BH-TS,"1,33",BHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-1-5,1,BHH,BHH,,,FHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
24,717,1,5,3,Payas Jain,BH-CTS,"1,7",CL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-5,1,CL,CL,FH-SSL-BH-CTS,,CL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
25,717,1,5,4,Shubh Goel,BH-BK,"1,4",BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-5,0,BHL,BHL,,BH-TS-BH-BK,FHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,BH-BK,,,,0,2
26,717,1,5,5,Payas Jain,BH-TS,"1,33",OUT,,,Unforced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-5,1,OUT,OUT,,,OUT,BH-CTS-BH-BK-BH-TS,BH-CTS-BH-TS,BHH-BHL,Payas Jain,BH-BK,BH-TS,BH-CTS,,FHL,,0,1-4,0,1,0,0,0,Payas Jain,Shubh Goel,Payas Jain,,OUT,Shubh Goel,,,,,,,,BHL,BH-BK,,,,,BHL,BHL,,,BH-BK,Conditional,0,1
27,717,1,6,0,Payas Jain,SB,34,BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-6,0,BHL,BHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
28,717,1,6,1,Payas Jain,FH-RSSSO,"22,26,28",FHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-6,0,FHH,FHH,,,BHH,,,,,,,,FH-RSSSO,,,FH-LP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
29,717,1,6,2,Shubh Goel,FH-LP,"11,15",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-1-6,1,CH,CH,,,CH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
30,717,1,6,3,Payas Jain,FH-TTS,"12,33",EFHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-6,0,EFHL,EFHL,FH-RSSSO-FH-TTS,,EBHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,FH-TTS,,,,0,2
31,717,1,6,4,Shubh Goel,NR,",20",MISSWR,,,Forced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-6,0,MISSWR,MISSWR,,FH-LP-NR,MISSWR,FH-LP-FH-TTS-NR,FH-LP-NR,FHH-EFHL,Shubh Goel,FH-TTS,NR,FH-LP,,EBHL,,0,2-4,1,0,0,0,1,Shubh Goel,Payas Jain,Shubh Goel,Payas Jain,MISSWR,Shubh Goel,,,,,,,,EFHL,FH-TTS,FH-RSSSO,FH-LP,FH-TTS,NR,EFHL,EFHL,,FH-TTS,,Unonditional,0,1
32,717,1,7,0,Shubh Goel,SB,34,BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-7,0,BHL,BHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
33,717,1,7,1,Shubh Goel,FH-SBS,"11,27,24",CS,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-7,0,CS,CS,,,CS,,,,,,,,FH-SBS,,,FH-LP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
34,717,1,7,2,Payas Jain,FH-LP,"11,15",CH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-1-7,1,CH,CH,,,CH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
35,717,1,7,3,Shubh Goel,BH-TS,"1,33",BHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-7,1,BHH,BHH,FH-SBS-BH-TS,,FHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
36,717,1,7,4,Payas Jain,BH-C,"1,6",FHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-7,0,FHL,FHL,,FH-LP-BH-C,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
37,717,1,7,5,Shubh Goel,FH-C,"11,6",BHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-7,0,BHH,BHH,,,FHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
38,717,1,7,6,Payas Jain,BH-TS,"1,33",BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,,717-1-7,1,BHL,BHL,,,FHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,BH-TS,,,,0,2
39,717,1,7,7,Shubh Goel,BH-BK,"1,4",NET,,,Forced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-7,0,NET,NET,,,NET,FH-C-BH-TS-BH-BK,FH-C-BH-BK,FHL-BHL,Shubh Goel,BH-TS,BH-BK,FH-C,,FHL,,0,3-4,1,0,0,0,0,Shubh Goel,Payas Jain,Shubh Goel,,NET,Payas Jain,,,,,,,,BHL,BH-TS,,,,,BHL,BHL,,,BH-TS,Conditional,0,1
40,717,1,8,0,Shubh Goel,SB,34,BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-8,0,BHL,BHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
41,717,1,8,1,Shubh Goel,FH-SSL,"11,26,14",BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-8,0,BHL,BHL,,,FHL,,,,,,,,FH-SSL,,,FH-TTS,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
42,717,1,8,2,Payas Jain,FH-TTS,"12,33",FHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,Y,717-1-8,0,FHL,FHL,,,BHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,FH-TTS,,,,0,2
43,717,1,8,3,Shubh Goel,NR,",20",MISSWR,,,Forced,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,,,717-1-8,0,MISSWR,MISSWR,FH-SSL-NR,,MISSWR,FH-SSL-FH-TTS-NR,FH-SSL-NR,,Shubh Goel,FH-TTS,NR,FH-SSL,,BHL,,0,4-4,1,0,0,1,0,Shubh Goel,Payas Jain,Shubh Goel,Payas Jain,MISSWR,,Payas Jain,FH-TTS,FHL,,,,FH-SSL-BHL,FHL,FH-TTS,,,,,FHL,FHL,,FH-TTS,,Unonditional,0,1
44,717,1,9,0,Payas Jain,SB,34,BHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,,Service Bounce,,,717-1-9,0,BHH,BHH,,,BHH,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
45,717,1,9,1,Payas Jain,FH-RSBL,"22,27,14",FHH,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Shubh Goel,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Non Attacking Shot,,Y,,717-1-9,0,FHH,FHH,,,BHH,,,,,,,,FH-RSBL,,,FH-LP,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
46,717,1,9,2,Shubh Goel,FH-LP,"11,15",BHL,,,,Payas Jain,Shubh Goel,2020-10-08 00:00:00.000000,Righty,Attacking,Plain(FH)-Plain(BH),Payas Jain,Righty,M,,SPO_TT_5,SPO_TT_3,Righty,Righty,3,2,,501,,,0,0,Data Process successfully,2021-05-13 07:25:44.058068,,,Attacking Shot,,,Y,717-1-9,1,BHL,BHL,,,FHL,,,,,,,,,,,0,,99,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,6
